medalistID,Name,Sex,Age,Height,Weight,Team,NOC,Season,Sport,TopMedal,TotalMedals
132130,"Kenneth James ""Ken"" Yackel, Sr.",M,21,180,89,United States,USA,Winter,Ice Hockey,2,1
132134,Isabelle Yacoubou-Dehoui,F,26,190,104,France,FRA,Summer,Basketball,2,1
132146,Shigeo Yaegashi,M,35,171,68,Japan,JPN,Summer,Football,1,1
132156,Mohamed Mehdi Yaghoubi,M,26,165,57,Iran,IRI,Summer,Wrestling,2,1
132157,Hirokazu Yagi,M,20,167,60,Japan,JPN,Winter,Ski Jumping,2,1
132167,Aleksey Konstantinovich Yagudin,M,21,175,65,Russia,RUS,Winter,Figure Skating,3,1
132168,Brigitte Yage Enrique,F,31,162,49,Spain,ESP,Summer,Taekwondo,2,1
132192,Aleksey Andreyevich Yakimenko,M,20,184,80,Russia,RUS,Summer,Fencing,1,1
132195,Yury Aleksandrovich Yakimov,M,23,186,80,Soviet Union,URS,Summer,Rowing,2,1
132201,Nikolay Ivanovich Yakovenko,M,26,180,100,Soviet Union,URS,Summer,Wrestling,2,2
132208,Roman Nikolayevich Yakovlev,M,24,201,92,Russia,RUS,Summer,Volleyball,2,1
132217,Olga Leonidovna Yakovleva,F,24,186,78,Soviet Union,URS,Summer,Basketball,1,1
132225,Vasily Fyodorovich Yakusha,M,22,194,95,Soviet Union,URS,Summer,Rowing,2,2
132227,Aleksandr Sergeyevich Yakushev,M,25,190,86,Soviet Union,URS,Winter,Ice Hockey,3,2
132235,Atagn Yalnkaya,M,17,165,48,Turkey,TUR,Summer,Boxing,2,1
132238,John C. Yallop,M,26,198,86,Great Britain,GBR,Summer,Rowing,2,1
132240,"Abdelghani ""Ghani"" Yalouz",M,28,168,69,France,FRA,Summer,Wrestling,2,1
132243,Kanae Yamabe,F,25,172,108,Japan,JPN,Summer,Judo,1,1
132246,Eri Yamada,F,20,165,58,Japan,JPN,Summer,Softball,3,2
132260,Miyo Yamada,F,24,161,66,Japan,JPN,Summer,Softball,2,1
132269,Takahiro Yamada,M,24,167,59,Japan,JPN,Summer,Gymnastics,1,1
132276,Ryota Yamagata,M,24,177,70,Japan,JPN,Summer,Athletics,2,1
132284,"Kristine Tsuya ""Kristi"" Yamaguchi (-Hedican)",F,20,152,42,United States,USA,Winter,Figure Skating,3,1
132285,Mai Yamaguchi,F,29,176,62,Japan,JPN,Summer,Volleyball,1,1
132292,Yoshitada Yamaguchi,M,24,167,60,Japan,JPN,Summer,Football,1,1
132294,Noriko Yamaji,F,29,171,73,Japan,JPN,Summer,Softball,2,2
132301,Hiromi Yamamoto (-Yamanaka),F,23,161,55,Japan,JPN,Winter,Speed Skating,1,1
132302,Hiroshi Yamamoto,M,21,170,71,Japan,JPN,Summer,Archery,2,2
132328,Takashi Yamamoto,M,26,178,72,Japan,JPN,Summer,Swimming,2,2
132332,Yosuke Yamamoto,M,28,168,65,Japan,JPN,Summer,Judo,1,1
132340,Koji Yamamuro,M,23,159,58,Japan,JPN,Summer,Gymnastics,3,2
132346,Tsuyoshi Yamanaka,M,17,171,75,Japan,JPN,Summer,Swimming,2,5
132364,Haruhiro Yamashita (-Matsuda),M,25,165,60,Japan,JPN,Summer,Gymnastics,3,2
132368,Mayumi Yamashita,F,24,170,100,Japan,JPN,Summer,Judo,1,1
132372,Noriko Yamashita (-Nishi),F,27,172,72,Japan,JPN,Summer,Volleyball,2,1
132377,Yasuhiro Yamashita,M,27,180,127,Japan,JPN,Summer,Judo,3,1
132384,Kyoji Yamawaki,M,26,162,57,Japan,JPN,Summer,Gymnastics,1,1
132396,Yaeko Yamazaki,F,21,162,57,Japan,JPN,Summer,Volleyball,2,1
132399,Rustam Zaynullovich Yambulatov,M,29,180,84,Soviet Union,URS,Summer,Shooting,2,1
132405,Yan Fang,F,26,171,65,China,CHN,Summer,Softball,2,1
132415,Yan Ni,F,29,192,74,China,CHN,Summer,Volleyball,3,1
132416,Yan Sen,M,25,168,60,China-2,CHN,Summer,Table Tennis,3,1
132422,Yan Zi,F,23,171,55,China-1,CHN,Summer,Tennis,1,1
132426,Hideaki Yanagida,M,25,159,57,Japan,JPN,Summer,Wrestling,3,1
132437,Ivo Dimitrov Yanakiev,M,28,193,100,Bulgaria,BUL,Summer,Rowing,1,1
132439,Yavor Dimitrov Yanakiev,M,23,175,74,Bulgaria,BUL,Summer,Wrestling,1,1
132446,Evgeni Valev Yanchovski,M,29,178,68,Bulgaria,BUL,Summer,Football,2,1
132447,Dmytro Mykolaiovych Yanchuk,M,23,184,75,Ukraine,UKR,Summer,Canoeing,1,1
132469,"Yang Chuan-Kwang ""C. K.""",M,27,180,80,Chinese Taipei,TPE,Summer,Athletics,2,1
132485,Yang Fangxu,F,21,190,71,China,CHN,Summer,Volleyball,3,1
132494,Yang Hak-Seon,M,19,159,53,South Korea,KOR,Summer,Gymnastics,3,1
132495,Yang Hao,F,24,183,75,China,CHN,Summer,Volleyball,3,2
132506,Yang Hyeong-Mo,M,25,174,85,South Korea,KOR,Summer,Wrestling,2,1
132508,Yang Jeong-Mo,M,23,165,62,South Korea,KOR,Summer,Wrestling,3,1
132514,Yang Jinghui,M,21,162,52,China,CHN,Summer,Diving,3,1
132521,Yang Kyong-Il,M,22,158,57,North Korea,PRK,Summer,Wrestling,1,1
132523,Yang Ling,M,24,175,75,China,CHN,Summer,Shooting,3,2
132533,Yang Shaoqi,F,24,183,80,China,CHN,Summer,Fencing,1,1
132544,Yang Tae-Yeong,M,24,167,63,South Korea,KOR,Summer,Gymnastics,1,1
132546,Yang Wei,F,21,172,63,China,CHN,Summer,Badminton,3,2
132547,Yang Wei,M,20,160,54,China,CHN,Summer,Gymnastics,3,5
132549,Yang Wenjun,M,20,178,78,China,CHN,Summer,Canoeing,3,2
132551,Yang Wenyi,F,16,178,62,China,CHN,Summer,Swimming,3,3
132552,Yang Xia,F,22,150,53,China,CHN,Summer,Weightlifting,3,1
132554,Yang Xiao,F,24,182,80,China,CHN,Summer,Rowing,2,2
132555,Yang Xiaojun,F,21,181,73,China,CHN,Summer,Volleyball,3,2
132557,Yang Xilan,F,23,179,73,China,CHN,Summer,Volleyball,3,2
132558,Yang Xiuli,F,24,173,77,China,CHN,Summer,Judo,3,1
132561,Yang Yang,F,21,166,58,China,CHN,Winter,Short Track Speed Skating,3,5
132562,Yang Yang,F,20,165,60,China,CHN,Winter,Short Track Speed Skating,2,5
132567,Yang Yeong-Ja,F,24,166,59,South Korea,KOR,Summer,Table Tennis,3,1
132568,Yang Yilin,F,15,150,35,China,CHN,Summer,Gymnastics,3,3
132569,Yang Ying,F,23,165,55,China-2,CHN,Summer,Table Tennis,2,1
132573,Yang Yu,F,19,175,68,China,CHN,Summer,Swimming,2,2
132574,Yang Yun,F,15,158,40,China,CHN,Summer,Gymnastics,1,1
132597,Ivan Yankov Marinov,M,29,166,62,Bulgaria,BUL,Summer,Wrestling,2,1
132603,Elitsa Atanasova Yankova,F,21,151,48,Bulgaria,BUL,Summer,Wrestling,1,1
132607,Hiromi Yano (-Ikeda),F,21,174,70,Japan,JPN,Summer,Volleyball,3,1
132608,Kyoko Yano,F,28,165,60,Japan,JPN,Summer,Football,2,1
132612,Vyacheslav Yevgenyevich Yanovsky,M,31,172,63,Soviet Union,URS,Summer,Boxing,3,1
132613,Iryna Viktorivna Yanovych,F,24,173,78,Ukraine,UKR,Summer,Cycling,1,1
132620,Yao Fen,F,25,166,55,China-2,CHN,Summer,Badminton,1,1
132624,Yao Jingyuan,M,26,164,68,China,CHN,Summer,Weightlifting,3,1
132634,Yap Kim Hock,M,26,160,60,Malaysia-1,MAS,Summer,Badminton,2,1
132638,Dmitry Semyonovich Yaparov,M,28,186,86,Russia,RUS,Winter,Cross Country Skiing,2,1
132647,Valery Nikolayevich Yardy,M,24,178,69,Soviet Union,URS,Summer,Cycling,3,1
132650,Anatoly Nikolayevich Yarkin,M,21,186,77,Soviet Union,URS,Summer,Cycling,3,1
132652,"Elizabeth Anne ""Lizzy"" Yarnold",F,25,172,78,Great Britain,GBR,Winter,Skeleton,3,1
132657,Vadym Maksymovych Yaroshchuk,M,22,181,80,Soviet Union,URS,Summer,Swimming,1,2
132660,Yevgeny Viktorovich Yarovenko,M,26,184,78,Soviet Union,URS,Summer,Football,3,1
132663,Ivan Sergeyevich Yarygin,M,23,190,100,Soviet Union,URS,Summer,Wrestling,3,2
132665,Selim Yaar,M,26,179,86,Turkey,TUR,Summer,Wrestling,2,1
132668,Aleksey Valeryevich Yashin,M,24,191,100,Russia,RUS,Winter,Ice Hockey,2,2
132671,Sergey Anatolyevich Yashin,M,25,181,93,Soviet Union,URS,Winter,Ice Hockey,3,1
132690,Irina Vasilyevna Yatchenko,F,34,186,105,Belarus,BLR,Summer,Athletics,1,1
132705,Olena Mykolavna Yatsenko,F,26,168,65,Ukraine,UKR,Summer,Handball,1,1
132706,Yury Vasilyevich Yatsev,M,21,193,90,Russia,RUS,Summer,Water Polo,2,1
132729,Hassan Aliazam Yazdanicharati,M,21,181,74,Iran,IRI,Summer,Wrestling,3,1
132736,Ye Chong,M,30,178,74,China,CHN,Summer,Fencing,2,2
132738,Ye Huanmin,M,23,163,64,China,CHN,Summer,Weightlifting,1,1
132743,Ye Qiaobo,F,27,168,70,China,CHN,Winter,Speed Skating,2,3
132744,Ye Shiwen,F,16,173,64,China,CHN,Summer,Swimming,3,2
132745,Ye Zhaoying,F,26,175,65,China,CHN,Summer,Badminton,1,1
132752,Ivan Ivanovich Yedeshko,M,27,196,90,Soviet Union,URS,Summer,Basketball,3,2
132765,Yuliya Andreyevna Yefimova,F,20,178,64,Russia,RUS,Summer,Swimming,2,3
132768,Liliya Mykolavna Yefremova (-Vaihina),F,28,151,49,Ukraine,UKR,Winter,Biathlon,1,1
132774,Alfred Kirwa Yego,M,21,175,56,Kenya,KEN,Summer,Athletics,1,1
132776,Julius Kiplagat Yego,M,27,175,94,Kenya,KEN,Summer,Athletics,2,1
132778,Andrey Nikolayevich Yegorchev,M,26,205,103,Russia,RUS,Summer,Volleyball,1,1
132783,Eduard Vasilyevich Yegorov,M,24,187,81,Soviet Union,URS,Summer,Water Polo,1,1
132784,Filipp Yevgenyevich Yegorov,M,27,182,90,Russia-1,RUS,Winter,Bobsleigh,2,1
132785,Grigory Aleksandrovich Yegorov,M,21,185,75,Soviet Union,URS,Summer,Athletics,1,1
132786,Roman Nikolayevich Yegorov,M,22,184,80,Russia,RUS,Summer,Swimming,2,2
132790,Irina Nikolayevna Yegorova (-Pavlova),F,23,167,65,Soviet Union,URS,Winter,Speed Skating,2,2
132791,Lyubov Ivanovna Yegorova,F,25,167,58,Unified Team,EUN,Winter,Cross Country Skiing,3,9
132794,Valentina Mikhaylovna Yegorova (Vasilyeva-),F,28,155,50,Unified Team,EUN,Summer,Athletics,3,2
132795,Yana Karapetovna Yegoryan,F,22,175,64,Russia,RUS,Summer,Fencing,3,2
132807,Vyacheslav Vladimirovich Yekimov,M,22,175,67,Soviet Union,URS,Summer,Cycling,3,3
132811,Yelena Borisovna Yelesina,F,30,183,64,Russia,RUS,Summer,Athletics,3,1
132812,Serik Samatovich Yeleuov,M,23,169,60,Kazakhstan,KAZ,Summer,Boxing,1,1
132813,Daniyar Maratovich Yeleusinov,M,25,178,64,Kazakhstan,KAZ,Summer,Boxing,3,1
132816,Vitaly Mikhaylovich Yeliseyev,M,30,190,85,Soviet Union,URS,Summer,Rowing,2,1
132818,Semyon Andreyevich Yelistratov,M,23,175,70,Russia,RUS,Winter,Short Track Speed Skating,3,1
132830,Tatyana Stepanovna Yembakhtova,F,24,155,58,Soviet Union,URS,Summer,Hockey,1,1
132836,Vadim Mikhaylovich Yemelyanov,M,22,188,97,Soviet Union,URS,Summer,Boxing,1,1
132838,Aramby Ibragimovich Yemizh,M,27,165,60,Soviet Union,URS,Summer,Judo,1,1
132854,Yeo Hong-Cheol,M,25,165,64,South Korea,KOR,Summer,Gymnastics,2,1
132859,Yeo Wun-Gon,M,26,173,69,South Korea,KOR,Summer,Hockey,2,1
132880,Hamza Yerlikaya,M,20,176,84,Turkey,TUR,Summer,Wrestling,3,2
132884,Anastasiya Nikolayevna Yermakova,F,21,169,55,Russia,RUS,Summer,Synchronized Swimming,3,4
132885,Oksana Ivanovna Yermakova,F,27,170,58,Russia,RUS,Summer,Fencing,3,2
132887,"John Lloyd ""Jack"" Yerman",M,21,183,81,United States,USA,Summer,Athletics,3,1
132888,Aleksandr Borisovich Yermilov,M,21,200,90,Soviet Union,URS,Summer,Volleyball,3,2
132891,Galina Nikonorovna Yermolayeva (-Suslina),F,27,184,81,Soviet Union,URS,Summer,Rowing,2,1
132899,Tatyana Vladimirova Yerokhina,F,31,185,73,Russia,RUS,Summer,Handball,3,1
132907,Aleksandr Anatolyevich Yeryshov,M,27,180,82,Russia,RUS,Summer,Water Polo,2,2
132910,Vladimir Nikolayevich Yesheyev,M,30,185,78,Soviet Union,URS,Summer,Archery,1,1
132911,Vladimir Nikolayevich Yeshinov,M,27,194,109,Soviet Union,URS,Summer,Rowing,3,1
132930,Olga Vladimirovna Yevkova,F,23,182,75,Soviet Union,URS,Summer,Basketball,1,1
132932,Gennady Yegorovich Yevryuzhikhin,M,28,172,68,Soviet Union,URS,Summer,Football,1,1
132935,Nikolay Sergeyevich Yevseyev,M,22,190,81,Soviet Union,URS,Summer,Swimming,2,2
132939,Nadezhda Aleksandrovna Yevstyukhina,F,20,167,74,Russia,RUS,Summer,Weightlifting,1,1
132948,Lyudmila Andreyevna Yezhova-Grebenkova,F,22,140,39,Russia,RUS,Summer,Gymnastics,1,1
132957,Yi Siling,F,23,165,51,China,CHN,Summer,Shooting,3,2
132960,Miruts Yifter,M,28,162,53,Ethiopia,ETH,Summer,Athletics,3,3
132971,Rifat Yildiz,M,27,165,58,Germany,GER,Summer,Wrestling,2,1
132985,Yin Chengxin,F,21,170,58,China,CHN,Summer,Synchronized Swimming,2,1
132988,Yin Jian,F,25,170,59,China,CHN,Summer,Sailing,3,2
132989,Yin Junhua,F,25,167,60,China,CHN,Summer,Boxing,2,1
133002,Jan Jelle Ykema,M,24,181,79,Netherlands,NED,Winter,Speed Skating,2,1
133004,Tefilo E. Yldefonso,M,25,170,73,Philippines,PHI,Summer,Swimming,1,2
133006,Marko Juhani Yli-Hannuksela,M,26,170,80,Finland,FIN,Summer,Wrestling,2,2
133012,Jukka Petteri Ylipulli,M,21,176,67,Finland,FIN,Winter,Nordic Combined,1,1
133014,Tuomo Sakari Ylipulli,M,22,179,65.5,Finland,FIN,Winter,Ski Jumping,3,1
133016,Juha Petteri Ylnen,M,25,185,84,Finland,FIN,Winter,Ice Hockey,1,1
133021,Vilho Ilmari Ylnen,M,34,169,67,Finland,FIN,Summer,Shooting,2,2
133031,Tony Victor James Yoka,M,24,200,105,France,FRA,Summer,Boxing,3,1
133035,Yuki Yokosawa,F,23,153,52,Japan,JPN,Summer,Judo,2,1
133039,Tadayoshi Yokota,M,21,194,84,Japan,JPN,Summer,Volleyball,3,2
133041,Juri Yokoyama (-Nishikawa),F,21,174,71,Japan,JPN,Summer,Volleyball,3,1
133043,Kenzo Yokoyama,M,25,175,72,Japan,JPN,Summer,Football,1,1
133058,Isao Yoneda,M,26,172,65,Japan,JPN,Summer,Gymnastics,3,2
133059,Yoko Yoneda,F,24,164,55,Japan,JPN,Summer,Synchronized Swimming,2,2
133060,Yuko Yoneda,F,21,174,63,Japan,JPN,Summer,Synchronized Swimming,2,1
133066,Tatsuhiro Yonemitsu,M,25,169,66,Japan,JPN,Summer,Wrestling,3,1
133078,Yoon Jae-Young,M,25,172,66,South Korea,KOR,Summer,Table Tennis,1,1
133080,Yoon Jin-Hee,F,22,158,53,South Korea,KOR,Summer,Weightlifting,2,2
133094,Stoyan Ivanov Yordanov,M,24,183,77,Bulgaria,BUL,Summer,Football,2,1
133095,Valentin Dimitrov Yordanov,M,32,160,58,Bulgaria,BUL,Summer,Wrestling,3,2
133099,Reni Yordanova,F,22,168,62,Bulgaria,BUL,Summer,Rowing,2,1
133100,Todorka Yordanova,F,20,182,72,Bulgaria,BUL,Summer,Basketball,1,1
133101,Zdravka Yordanova,F,25,168,62,Bulgaria,BUL,Summer,Rowing,3,1
133103,Diana Vasileva Yorgova,F,25,162,55,Bulgaria,BUL,Summer,Shooting,2,1
133104,Diana Khristova Yorgova (-Prodanova),F,30,167,52,Bulgaria,BUL,Summer,Athletics,2,1
133106,Michael John York,M,24,183,75,Australia,AUS,Summer,Hockey,2,3
133107,"Michael Allan ""Mike"" York",M,24,178,84,United States,USA,Winter,Ice Hockey,2,1
133114,"William Albert ""Bill"" Yorzyk, Jr.",M,23,178,74,United States,USA,Summer,Swimming,3,1
133119,Hidehiko Yoshida,M,22,180,90,Japan,JPN,Summer,Judo,3,1
133122,Kurumi Yoshida,F,24,167,57,Japan,JPN,Summer,Synchronized Swimming,1,1
133123,Mariko Yoshida,F,21,175,71,Japan,JPN,Summer,Volleyball,3,1
133130,Saori Yoshida,F,21,157,55,Japan,JPN,Summer,Wrestling,3,4
133131,Setsuko Yoshida,F,25,172,64,Japan,JPN,Summer,Volleyball,2,1
133136,Yoshikatsu Yoshida,M,22,161,56,Japan,JPN,Summer,Wrestling,3,1
133144,Yoshihisa Yoshikawa,M,23,165,58,Japan,JPN,Summer,Shooting,1,2
133151,Maharu Yoshimura,M,23,177,61,Japan,JPN,Summer,Table Tennis,2,1
133172,Yoto Vasilev Yotov,M,23,165,79,Bulgaria,BUL,Summer,Weightlifting,2,2
133174,You Hao,M,24,162,60,China,CHN,Summer,Gymnastics,1,1
133190,"Robert Clark ""Bob"" Young",M,20,184,77,United States,USA,Summer,Athletics,2,1
133194,"Cyrus J. ""Cy"" Young, Jr.",M,23,195,93,United States,USA,Summer,Athletics,3,1
133195,Dannette Louise Young (-Stone),F,23,165,57,United States,USA,Summer,Athletics,3,2
133202,Earl Verdelle Young,M,19,190,79,United States,USA,Summer,Athletics,3,1
133203,"Ernest Wesley ""Ernie"" Young",M,31,182,106,United States,USA,Summer,Baseball,3,1
133205,George L. Young,M,31,175,67,United States,USA,Summer,Athletics,1,1
133207,Guard Wayne Young,M,27,160,55,United States,USA,Summer,Gymnastics,2,1
133219,Kevin Curtis Young,M,25,194,82,United States,USA,Summer,Athletics,3,1
133222,"Lawrence Dean ""Larry"" Young",M,25,178,67,United States,USA,Summer,Athletics,1,2
133234,Scott Allen Young,M,34,185,91,United States,USA,Winter,Ice Hockey,2,1
133235,Sheila Grace Young (-Ochowicz),F,25,163,59,United States,USA,Winter,Speed Skating,3,3
133237,"Timothy R. ""Tim"" Young",M,26,172,77,United States,USA,Summer,Baseball,3,1
133238,"Timothy Paul ""Tim"" Young",M,28,193,94,United States,USA,Summer,Rowing,2,1
133240,"Edwin Frank ""Win"" Young",M,21,175,63,United States,USA,Summer,Diving,1,1
133245,Elaine Clara Marie Hermenia Youngs,F,34,183,66,United States-2,USA,Summer,Beach Volleyball,1,1
133251,Jos Manuel Youshimatz Sotomayor,M,22,165,56,Mexico,MEX,Summer,Cycling,1,1
133279,Yordan Yovchev Yovchev,M,27,163,62,Bulgaria,BUL,Summer,Gymnastics,2,4
133284,Paavo Ilmari Yrjl,M,25,183,82,Finland,FIN,Summer,Athletics,3,1
133299,Yu Dan,F,24,158,50,China,CHN,Summer,Shooting,1,1
133312,Yu Gyeong-Hwa,F,22,171,61,South Korea,KOR,Summer,Volleyball,1,1
133314,Yu Hongqi,F,23,163,58,China,CHN,Summer,Football,2,1
133324,Yu In-Tak,M,26,169,68,South Korea,KOR,Summer,Wrestling,3,1
133330,Yu Jeong-Hye,F,22,172,61,South Korea,KOR,Summer,Volleyball,1,1
133333,Yu Ji-Hye,F,20,164,55,South Korea-1,KOR,Summer,Table Tennis,1,2
133350,Yu Nam-Gyu,M,20,166,58,South Korea,KOR,Summer,Table Tennis,3,4
133351,Yu Og-Yeol,M,19,155,57,South Korea,KOR,Summer,Gymnastics,1,1
133363,Yu Seung-Min,M,22,178,72,South Korea,KOR,Summer,Table Tennis,3,3
133368,Yu Song,F,29,182,128,China,CHN,Summer,Judo,1,1
133375,Yu Won-Cheol,M,24,165,59,South Korea,KOR,Summer,Gymnastics,2,1
133381,Yu Yang,F,22,166,62,China-1,CHN,Summer,Badminton,3,2
133389,Yu Yong-Seong,M,25,173,69,South Korea-1,KOR,Summer,Badminton,2,2
133393,Yu Zhuocheng,M,20,164,60,China,CHN,Summer,Diving,2,1
133396,Yuan Hua,F,26,172,90,China,CHN,Summer,Judo,3,1
133400,Yuan Shu-Chi,F,19,168,62,Chinese Taipei,TPE,Summer,Archery,1,1
133402,Yuan Xinyue,F,19,201,78,China,CHN,Summer,Volleyball,3,1
133403,Yuan Ye,M,18,179,70,China,CHN,Winter,Short Track Speed Skating,1,1
133424,Yue Qingshuang,F,24,167,65,China,CHN,Winter,Curling,1,1
133429,Eizo Yuguchi,M,23,168,62,Japan,JPN,Summer,Football,1,1
133443,Maria Kristin Yulianti,F,23,167,53,Indonesia,INA,Summer,Badminton,1,1
133446,Vladimir Sergeyevich Yumin,M,24,160,57,Soviet Union,URS,Summer,Wrestling,3,1
133448,Kenichi Yumoto,M,23,166,60,Japan,JPN,Summer,Wrestling,1,1
133449,Shinichi Yumoto,M,27,164,55,Japan,JPN,Summer,Wrestling,1,1
133451,Yun Byeong-Sun,F,20,178,65,South Korea,KOR,Summer,Handball,2,1
133479,Yun Mi-Jin,F,17,167,55,South Korea,KOR,Summer,Archery,3,3
133483,Yun Ok-Hui,F,23,162,63,South Korea,KOR,Summer,Archery,3,2
133486,Yun Seok-Yeong,M,22,183,76,South Korea,KOR,Summer,Football,1,1
133491,Yun Su-Gyeong,F,20,168,65,South Korea,KOR,Summer,Handball,2,1
133492,Yun Tae-Il,M,23,178,76,South Korea,KOR,Summer,Handball,2,1
133495,Yun Yeong-Nae,F,23,170,64,South Korea,KOR,Summer,Volleyball,1,1
133496,Yun Yeong-Suk,F,17,170,68,South Korea,KOR,Summer,Archery,3,2
133511,Maryna Volodymyrivna Yurchenia,F,16,165,58,Soviet Union,URS,Summer,Swimming,2,1
133512,Denys Serhiyovych Yurchenko,M,30,175,75,Ukraine,UKR,Summer,Athletics,1,1
133516,Vasyl Petrovych Yurchenko,M,26,195,96,Soviet Union,URS,Summer,Canoeing,2,2
133517,Vitaly Sergeyevich Yurchik,M,21,201,104,Russia,RUS,Summer,Water Polo,1,1
133541,Dmitry Sergeyevich Yushkevich,M,20,180,94,Unified Team,EUN,Winter,Ice Hockey,3,2
133544,Angelina Nikolayevna Yushkova (-Shcherbakova),F,16,173,50,Russia,RUS,Summer,Rhythmic Gymnastics,1,1
133547,Zoya Fyodorovna Yusova (Kosacheva-),F,28,171,67,Soviet Union,URS,Summer,Volleyball,2,1
133556,Fatima Yusuf-Olukoju,F,25,170,58,Nigeria,NGR,Summer,Athletics,2,1
133576,"Stephen Gregory ""Steve"" Yzerman",M,36,180,84,Canada,CAN,Winter,Ice Hockey,3,1
133577,Grce Zaadi Deuna,F,23,171,66,France,FRA,Summer,Handball,2,1
133579,Juan Carlos Zabala Boyer,M,20,165,55,Argentina,ARG,Summer,Athletics,3,1
133582,Pablo Javier Zabaleta Girod,M,23,174,74,Argentina,ARG,Summer,Football,3,1
133587,Mark Zabel,M,22,190,86,Germany,GER,Summer,Canoeing,3,3
133589,Aleksandr Nikolayevich Zabelin,M,28,168,72,Soviet Union,URS,Summer,Shooting,1,1
133591,Aleksandra Ivanovna Zabelina,F,23,157,58,Soviet Union,URS,Summer,Fencing,3,3
133592,Olga Sergeyevna Zabelinskaya (Sukhoruchenkova-),F,32,175,61,Russia,RUS,Summer,Cycling,2,3
133593,Theresa Zabell Lucas,F,27,164,53,Spain,ESP,Summer,Sailing,3,2
133594,Jerzy Feliks Zabielski,M,31,170,62,Poland,POL,Summer,Fencing,1,1
133595,Zulfiya Khasanovna Zabirova,F,22,178,65,Russia,RUS,Summer,Cycling,3,1
133601,Nataliya Aleksandrovna Zabolotnaya,F,18,168,73,Russia,RUS,Summer,Weightlifting,2,2
133602,Sergey Valentinovich Zabolotnov,M,25,194,90,Soviet Union,URS,Summer,Swimming,1,1
133603,Svetlana Aleksandrova Zaboluyeva-Antipova (-Belova),F,25,180,70,Unified Team,EUN,Summer,Basketball,3,1
133613,Wojciech Mikoaj Zabocki,M,25,166,61,Poland,POL,Summer,Fencing,2,3
133627,Michael Zachries,M,32,173,75,East Germany,GDR,Summer,Sailing,1,1
133632,Vendela Elin Birgitta Zachrisson-Santn,F,26,176,68,Sweden,SWE,Summer,Sailing,1,1
133635,"Claudia Hildegard Zaczkiewicz (Reidick-, -Reidick)",F,26,170,57,West Germany,FRG,Summer,Athletics,1,1
133642,Andrejus Zadneprovskis,M,29,176,74,Lithuania,LTU,Summer,Modern Pentathlon,2,2
133648,Shelina Laura Zadorsky,F,23,172,67,Canada,CAN,Summer,Football,1,1
133661,Ivan Georgiev Zafirov,M,20,176,68,Bulgaria,BUL,Summer,Football,2,1
133663,Mihai Zafiu,M,23,187,87,Romania,ROU,Summer,Canoeing,2,2
133665,Nicola Zagame,F,21,174,72,Australia,AUS,Summer,Water Polo,1,1
133676,Oleg Yevgenyevich Zagorodnev,M,21,175,75,Soviet Union,URS,Summer,Hockey,1,1
133685,Mariel Leigh Zagunis,F,19,173,72,United States,USA,Summer,Fencing,3,4
133703,Attila Zhonyi,M,28,180,90,Hungary,HUN,Summer,Shooting,1,1
133710,Klaus Zhringer,M,20,176,79,Germany,GER,Summer,Shooting,1,1
133712,rka Zhrobsk-Strachov,F,25,174,66,Czech Republic,CZE,Winter,Alpine Skiing,1,1
133721,Georgios Zaimis,M,23,174,67,Nirefs,GRE,Summer,Sailing,3,1
133724,"Ilisaine Karen ""Zaine"" David",F,22,190,70,Brazil,BRA,Summer,Basketball,1,1
133737,Thomas Zajac,M,30,180,77,Austria,AUT,Summer,Sailing,1,1
133746,Lubomr Zajek,M,22,186,83,Czechoslovakia,TCH,Summer,Volleyball,1,1
133747,Antoni Zajkowski,M,24,170,73,Poland,POL,Summer,Judo,2,1
133750,Khawaja Zaka-ud-Din,M,27,168,68,Pakistan,PAK,Summer,Hockey,2,1
133757,Mria Zakaris,F,27,165,58,Hungary,HUN,Summer,Canoeing,1,1
133763,Valery Vladimirovich Zakharevich,M,24,200,100,Unified Team,EUN,Summer,Fencing,2,2
133764,Yury Ivanovich Zakharevich,M,25,180,110,Soviet Union,URS,Summer,Weightlifting,3,1
133777,Ilya Leonidovich Zakharov,M,21,177,70,Russia,RUS,Summer,Diving,3,2
